sales_sk,sales_id,customer_sk,product_sk,store_sk,salesperson_sk,campaign_sk,sales_date,total_amount
875099,SALES_0875099,45981,34,43,813,36,2024-11-18T23:01:45,1209.22
617788,SALES_0617788,97233,33,389,939,23,2024-10-07T23:42:58,3565.66
248303,SALES_0248303,21305,78,389,1564,18,2024-07-04T22:13:36,1664.3
648400,SALES_0648400,19612,79,484,1788,45,2024-08-21T11:57:06,3274.0
995185,SALES_0995185,55134,104,139,1987,22,2024-06-14T09:32:43,2692.8
545534,SALES_0545534,69819,178,275,1956,39,2024-11-26T19:22:10,2275.28
687164,SALES_0687164,80781,21,208,1230,10,2024-06-15T05:47:24,977.06
719686,SALES_0719686,1860,185,132,1333,41,2024-09-22T16:40:01,1395.83
364286,SALES_0364286,57460,50,136,625,50,2024-12-24T13:28:39,1922.1
153557,SALES_0153557,98297,62,295,441,47,2024-09-23T12:50:32,4531.79
211325,SALES_0211325,85239,183,382,195,6,2024-04-08T09:24:06,4163.02
320592,SALES_0320592,60961,170,394,1122,24,2024-08-20T05:40:19,4048.92
44243,SALES_0044243,52458,148,359,314,13,2024-01-31T06:40:59,2104.12
924328,SALES_0924328,90058,38,391,1455,7,2024-05-20T16:31:41,3239.12
654887,SALES_0654887,68059,76,441,1126,42,2024-11-20T11:19:51,3744.38
330232,SALES_0330232,89470,109,238,1402,26,2024-10-08T01:07:03,4772.22
999998,SALES_0999998,28642,133,211,1559,11,2024-05-27T21:43:05,4360.29
291881,SALES_0291881,41241,8,245,836,26,2024-08-12T22:52:39,1558.44
246685,SALES_0246685,14199,4,313,1779,7,2024-05-20T12:41:45,3995.68
478311,SALES_0478311,10374,73,175,1719,16,2024-06-04T19:06:35,2102.24
354617,SALES_0354617,6625,109,399,360,28,2024-05-10T03:46:55,3177.01
330502,SALES_0330502,22814,45,285,1643,43,2024-08-12T02:25:51,682.84
975543,SALES_0975543,42697,187,168,156,11,2024-02-06T08:37:29,4596.42
326504,SALES_0326504,10560,91,125,109,43,2024-12-05T20:27:32,1398.5
10860,SALES_0010860,69536,10,205,1465,36,2024-11-01T19:49:40,3082.08
858433,SALES_0858433,85018,124,444,60,46,2024-09-07T23:48:15,3334.6
404899,SALES_0404899,42991,64,213,466,23,2024-10-06T01:01:46,4026.07
931615,SALES_0931615,59906,198,312,979,29,2024-10-16T13:21:05,4856.03
734983,SALES_0734983,47938,63,166,533,19,2024-08-20T00:44:40,1579.45
855874,SALES_0855874,11799,36,141,253,47,2024-09-14T20:36:31,516.81
478892,SALES_0478892,98932,200,233,666,38,2024-11-10T19:01:16,3777.81
450485,SALES_0450485,54072,80,249,1827,21,2024-10-07T04:18:49,3673.43
333807,SALES_0333807,14678,209,383,1693,6,2024-04-27T12:12:21,3304.76
65094,SALES_0065094,49655,16,371,1865,50,2024-12-04T08:05:10,1739.19
616198,SALES_0616198,59545,192,193,871,27,2024-07-14T11:24:02,3038.85
505403,SALES_0505403,38781,63,109,1197,46,2024-09-17T17:15:43,4403.9
159049,SALES_0159049,60784,199,354,546,50,2024-10-17T06:35:25,1661.85
545331,SALES_0545331,95251,176,102,1413,47,2024-07-29T07:44:21,4381.36
519106,SALES_0519106,83892,105,353,1862,24,2024-06-10T03:34:45,501.14
893167,SALES_0893167,35657,48,281,602,48,2024-09-15T16:24:29,3367.19
240527,SALES_0240527,39593,51,494,476,26,2024-10-08T02:03:16,2204.49
901186,SALES_0901186,20050,205,473,204,33,2024-11-09T11:33:41,2863.85
681604,SALES_0681604,54519,95,423,1452,36,2024-10-27T15:18:10,3963.47
666094,SALES_0666094,45132,155,426,397,47,2024-08-03T23:57:21,2646.34
921970,SALES_0921970,59566,148,310,1630,38,2024-11-18T17:33:41,4494.22
404514,SALES_0404514,93357,121,285,1350,2,2024-02-18T17:59:46,2217.72
648161,SALES_0648161,35901,48,66,1306,40,2024-11-30T16:48:09,656.99
618618,SALES_0618618,55771,148,235,1094,11,2024-03-27T22:41:07,3630.37
189971,SALES_0189971,66493,163,31,1078,5,2024-04-14T18:46:09,1842.0
827982,SALES_0827982,66033,161,237,1463,35,2024-10-14T18:54:15,2691.99
112664,SALES_0112664,17913,72,275,46,29,2024-10-12T19:04:44,4855.91
420883,SALES_0420883,72769,129,150,1813,40,2024-11-15T10:22:37,4191.16
727579,SALES_0727579,55849,78,128,749,50,2024-10-07T09:37:33,3033.16
726405,SALES_0726405,674,49,444,13,43,2024-02-25T06:51:13,1812.04
866104,SALES_0866104,46703,45,262,1117,46,2024-08-03T02:33:17,1079.25
730145,SALES_0730145,96230,11,305,870,35,2024-10-15T20:02:41,1328.32
668907,SALES_0668907,28677,187,93,873,20,2024-09-29T15:25:17,874.53
276748,SALES_0276748,15542,98,92,491,50,2024-11-24T03:22:40,2374.8
475529,SALES_0475529,17258,155,110,272,14,2024-08-03T03:16:20,2571.14
142606,SALES_0142606,77221,187,439,987,3,2024-02-21T23:27:49,4998.5
657445,SALES_0657445,61865,117,242,605,38,2024-11-17T19:35:24,2336.74
392996,SALES_0392996,59073,12,412,244,10,2024-06-29T05:40:00,3998.13
458572,SALES_0458572,72662,13,386,1310,36,2024-10-27T14:26:52,3991.38
511246,SALES_0511246,63718,138,16,1688,39,2024-11-15T10:06:15,4487.16
82977,SALES_0082977,67621,78,245,561,19,2024-09-05T15:17:31,4317.97
401607,SALES_0401607,90402,144,123,417,12,2024-03-29T18:38:08,4099.44
982227,SALES_0982227,38144,183,226,1264,3,2024-03-26T00:38:44,3957.56
715442,SALES_0715442,75933,69,489,1848,31,2024-10-07T02:12:03,3448.16
130518,SALES_0130518,40187,37,399,250,2,2024-02-14T12:07:42,1528.62
685914,SALES_0685914,31922,83,217,779,16,2024-08-16T00:10:11,607.97
91521,SALES_0091521,40351,31,32,473,26,2024-06-26T09:32:08,615.2
372596,SALES_0372596,41565,36,401,1112,40,2024-11-18T18:36:33,2223.91
62920,SALES_0062920,26612,34,69,645,50,2024-11-07T10:16:45,2006.39
945161,SALES_0945161,41714,83,12,1162,39,2024-11-26T17:39:46,4073.65
192604,SALES_0192604,22911,168,443,1356,35,2024-11-03T19:32:12,3518.88
48170,SALES_0048170,18268,136,124,785,5,2024-04-30T08:49:47,1133.89
812207,SALES_0812207,1428,160,260,246,35,2024-10-13T23:24:13,4257.48
132656,SALES_0132656,71909,128,109,674,7,2024-03-15T07:15:15,3833.14
77921,SALES_0077921,48046,69,305,1434,39,2024-11-17T08:22:47,4229.91
547275,SALES_0547275,14500,46,393,433,30,2024-10-24T05:25:44,2221.64
433174,SALES_0433174,61825,118,41,1986,32,2024-10-12T21:51:10,2630.07
378421,SALES_0378421,94011,124,58,1750,10,2024-06-24T10:21:37,2003.83
262817,SALES_0262817,73187,19,11,79,50,2024-10-15T05:19:51,4858.91
608188,SALES_0608188,68680,38,125,1331,44,2024-06-27T13:50:41,1455.23
812110,SALES_0812110,14727,57,387,1914,40,2024-11-15T04:46:52,1904.44
937035,SALES_0937035,72057,34,262,1283,36,2024-11-04T22:21:44,3008.45
802362,SALES_0802362,35267,116,29,1896,40,2024-11-23T07:28:39,4461.85
646148,SALES_0646148,23231,197,316,1805,38,2024-09-15T08:39:17,4560.37
327349,SALES_0327349,32891,140,162,1510,33,2024-11-05T09:47:10,4994.23
753369,SALES_0753369,52795,61,54,37,8,2024-05-23T03:38:42,901.18
550783,SALES_0550783,50860,53,155,1232,49,2024-04-11T10:49:58,4710.35
927650,SALES_0927650,15101,70,42,1132,3,2024-03-07T19:01:18,2719.46
862878,SALES_0862878,8574,90,241,1625,24,2024-10-06T08:42:37,3325.62
341226,SALES_0341226,74258,159,159,1435,9,2024-05-24T01:56:40,2410.77
54864,SALES_0054864,70473,8,120,1565,45,2024-10-11T21:44:27,1677.92
957982,SALES_0957982,69943,92,433,416,28,2024-10-10T06:47:00,3772.85
560358,SALES_0560358,71800,38,430,9,10,2024-07-12T05:00:06,1878.69
589522,SALES_0589522,26884,157,102,1338,13,2024-01-25T18:27:53,4933.72
503077,SALES_0503077,56058,135,57,756,25,2024-08-05T11:23:07,1351.19
829720,SALES_0829720,55522,162,210,1442,42,2024-09-14T11:43:59,2561.55
611926,SALES_0611926,73898,72,76,1908,36,2024-11-04T16:17:01,3939.46
443328,SALES_0443328,14416,49,464,1930,21,2024-09-20T14:11:16,1457.1
916223,SALES_0916223,43955,6,92,1045,38,2024-11-22T19:05:44,1006.02
812962,SALES_0812962,39202,19,143,733,8,2024-02-22T06:22:12,725.6
804697,SALES_0804697,33904,21,147,900,9,2024-06-17T13:08:47,588.62
201718,SALES_0201718,12637,72,333,819,11,2024-04-19T05:00:12,2523.78
265984,SALES_0265984,56401,165,348,920,15,2024-05-21T20:55:55,2077.41
210370,SALES_0210370,27885,183,321,66,3,2024-03-13T13:32:21,1728.66
957740,SALES_0957740,83082,32,373,59,9,2024-05-13T18:16:17,590.01
33388,SALES_0033388,27446,191,191,663,7,2024-04-10T03:01:30,626.58
336122,SALES_0336122,65428,138,78,602,28,2024-06-05T21:30:31,3141.54
4273,SALES_0004273,32177,126,136,749,33,2024-11-10T12:19:22,3888.17
806110,SALES_0806110,25243,147,187,1374,29,2024-10-11T23:55:23,2741.36
496371,SALES_0496371,70776,175,180,465,8,2024-03-04T04:21:12,653.4
131476,SALES_0131476,30528,131,496,647,11,2024-05-03T20:20:00,3442.31
120845,SALES_0120845,82763,86,453,1290,35,2024-11-10T23:53:52,4126.69
172890,SALES_0172890,38259,111,339,487,48,2024-11-03T11:09:16,3784.2
642029,SALES_0642029,99841,4,476,561,16,2024-07-10T08:14:23,4905.78
583713,SALES_0583713,55794,45,281,418,41,2024-11-26T05:24:47,2538.14
939770,SALES_0939770,55036,181,477,617,34,2024-09-29T01:33:32,2945.46
842642,SALES_0842642,76912,4,486,1075,3,2024-02-11T14:36:47,2999.48
342585,SALES_0342585,40778,76,96,1354,17,2024-08-13T06:48:00,2177.07
744114,SALES_0744114,80285,100,34,1312,49,2024-06-16T02:16:25,1572.46
881991,SALES_0881991,84791,70,334,1938,50,2024-11-19T12:47:44,2200.01
659861,SALES_0659861,73259,5,429,701,26,2024-06-13T10:24:31,3156.61
551931,SALES_0551931,54350,139,394,1345,37,2024-09-08T16:46:15,4608.14
775683,SALES_0775683,80876,145,491,864,38,2024-11-15T05:49:12,1278.49
201548,SALES_0201548,34398,196,459,1055,42,2024-10-14T13:37:39,3005.06
111753,SALES_0111753,48591,76,174,1361,30,2024-09-11T15:26:37,3399.83
41767,SALES_0041767,61192,79,41,790,23,2024-06-10T16:59:22,3544.41
722394,SALES_0722394,62542,150,264,277,44,2024-09-01T01:18:33,1033.27
246170,SALES_0246170,26126,4,475,1848,1,2024-02-10T09:28:31,1754.72
504547,SALES_0504547,57827,106,226,1540,22,2024-04-18T03:53:27,4255.97
872241,SALES_0872241,77403,106,146,91,29,2024-10-23T06:48:15,739.08
251155,SALES_0251155,11513,172,286,436,21,2024-10-02T01:57:06,2750.78
25692,SALES_0025692,46604,97,348,1136,25,2024-09-06T17:02:39,1800.42
332814,SALES_0332814,73359,208,390,1083,5,2024-05-17T14:42:41,3542.3
428168,SALES_0428168,90586,208,400,1453,49,2024-08-02T03:38:44,2905.7
869541,SALES_0869541,14801,118,334,403,5,2024-05-01T04:27:21,3185.76
234017,SALES_0234017,61783,91,9,1315,7,2024-05-07T00:50:06,4455.51
237308,SALES_0237308,27863,184,64,1680,29,2024-10-12T09:45:45,1406.39
690937,SALES_0690937,44229,168,452,1571,17,2024-09-01T02:30:13,676.68
903396,SALES_0903396,68443,100,354,983,14,2024-07-20T22:25:31,3095.17
610453,SALES_0610453,52812,92,496,1606,25,2024-08-05T15:14:14,3639.92
289379,SALES_0289379,32353,48,480,1892,9,2024-05-24T22:51:26,4507.88
39810,SALES_0039810,82329,24,226,666,33,2024-11-10T13:56:32,4093.29
30748,SALES_0030748,98517,141,33,623,47,2024-12-13T11:40:47,2731.57
622368,SALES_0622368,51789,151,169,258,38,2024-10-16T07:09:55,546.03
582860,SALES_0582860,47826,119,216,894,34,2024-10-27T05:55:15,2218.8
133150,SALES_0133150,98446,44,402,1863,42,2024-10-13T02:03:21,4183.58
530061,SALES_0530061,47442,111,257,1313,22,2024-04-04T14:19:49,857.88
172117,SALES_0172117,77883,47,333,332,5,2024-05-11T11:17:03,963.5
7377,SALES_0007377,23005,168,235,1245,17,2024-07-14T20:09:04,4113.18
758078,SALES_0758078,46180,173,107,1804,12,2024-02-26T11:17:34,600.19
416637,SALES_0416637,89827,2,86,1393,4,2024-02-14T10:52:30,1819.32
353364,SALES_0353364,13974,105,92,1385,44,2024-09-12T19:28:47,2945.86
267315,SALES_0267315,79346,104,342,1168,21,2024-10-02T00:41:14,1894.01
74293,SALES_0074293,17006,209,78,337,9,2024-05-20T16:55:58,4082.25
692620,SALES_0692620,77599,129,285,1255,34,2024-09-09T14:18:30,4024.56
46922,SALES_0046922,69915,36,309,852,38,2024-10-22T17:11:14,2159.44
517298,SALES_0517298,71793,202,46,1344,45,2024-10-28T17:21:59,2250.54
212006,SALES_0212006,95161,107,474,1132,49,2024-11-07T12:59:25,3262.35
77474,SALES_0077474,67296,123,182,1089,39,2024-11-16T01:26:52,3034.01
888388,SALES_0888388,24955,157,147,985,6,2024-04-17T04:27:41,1657.8
898221,SALES_0898221,35598,203,356,1330,9,2024-05-16T20:51:36,1433.46
825529,SALES_0825529,96402,85,75,657,4,2024-01-28T22:50:18,1295.07
200226,SALES_0200226,73460,201,190,1839,22,2024-06-27T18:13:48,1168.68
38752,SALES_0038752,52975,152,354,1417,40,2024-11-13T05:39:35,4750.66
790020,SALES_0790020,93820,111,156,220,26,2024-06-28T03:55:26,1751.16
205641,SALES_0205641,19834,10,162,104,31,2024-10-24T21:39:04,4084.74
156892,SALES_0156892,50824,34,364,393,8,2024-03-17T05:45:36,1706.51
33316,SALES_0033316,62867,110,307,1635,13,2024-05-31T04:46:57,1200.2
37076,SALES_0037076,34525,10,232,1609,45,2024-09-09T10:29:31,2378.09
673027,SALES_0673027,27229,144,275,559,2,2024-02-08T18:07:43,4289.57
14346,SALES_0014346,65925,60,29,668,30,2024-10-20T10:05:32,2273.31
175797,SALES_0175797,36354,188,271,114,29,2024-10-15T03:35:13,4179.44
188209,SALES_0188209,77867,210,243,1580,17,2024-06-30T14:30:48,4480.5
94162,SALES_0094162,67592,38,291,1773,15,2024-07-22T14:59:26,3607.25
91035,SALES_0091035,60442,34,320,431,44,2024-07-05T15:13:48,1289.03
48347,SALES_0048347,94577,72,201,1624,25,2024-08-05T12:32:57,2969.04
283184,SALES_0283184,99880,158,356,989,4,2024-02-27T13:06:29,2111.66
418327,SALES_0418327,85634,36,329,1939,6,2024-04-24T17:27:26,2176.8
58387,SALES_0058387,12026,160,495,144,40,2024-11-29T11:52:30,1654.36
971906,SALES_0971906,21160,146,486,908,38,2024-09-18T21:13:26,3828.55
274194,SALES_0274194,11003,56,105,1569,34,2024-10-14T09:54:04,833.75
44916,SALES_0044916,65393,84,154,1988,50,2024-10-09T18:03:41,3663.38
270350,SALES_0270350,17353,127,20,991,11,2024-04-23T16:21:18,1176.24
989951,SALES_0989951,54180,116,12,1138,17,2024-09-10T00:12:02,798.78
56525,SALES_0056525,19863,161,385,812,19,2024-09-08T11:08:55,1801.67
544596,SALES_0544596,32373,136,347,891,22,2024-06-14T00:40:51,646.39
406422,SALES_0406422,84154,31,136,99,17,2024-08-06T20:56:45,783.91
106652,SALES_0106652,14187,49,93,829,32,2024-10-30T07:50:15,2585.4
631802,SALES_0631802,91162,44,231,1169,50,2024-12-25T04:48:12,2026.73
85028,SALES_0085028,33687,123,197,265,9,2024-06-18T19:35:32,3522.7
76461,SALES_0076461,36233,18,218,1013,29,2024-10-19T15:48:05,1840.09
908330,SALES_0908330,87811,130,164,591,1,2024-02-08T06:42:09,756.07
858399,SALES_0858399,35036,193,303,937,3,2024-03-20T23:40:23,2215.83
132297,SALES_0132297,88151,69,445,1692,45,2024-10-24T21:25:45,1593.52
145048,SALES_0145048,54974,34,143,197,24,2024-07-11T14:52:30,2079.28
728199,SALES_0728199,34600,53,457,1179,26,2024-08-28T19:59:59,2047.06
737576,SALES_0737576,71740,8,177,1001,30,2024-09-25T06:43:55,553.34
519500,SALES_0519500,39183,190,202,773,6,2024-04-03T05:45:25,940.6
727371,SALES_0727371,88534,96,470,1423,33,2024-11-06T09:34:44,4470.09
114813,SALES_0114813,44131,70,44,611,25,2024-08-21T09:21:05,2789.64
384100,SALES_0384100,35645,110,52,1231,31,2024-10-26T08:15:36,2821.89
65509,SALES_0065509,30792,100,9,1277,3,2024-02-12T17:20:56,1493.84
772081,SALES_0772081,79466,185,128,1492,48,2024-07-14T14:12:35,3281.82
260580,SALES_0260580,98175,95,488,110,34,2024-09-26T00:23:32,3570.26
225317,SALES_0225317,345,72,27,981,50,2024-12-20T20:42:01,1467.3
615919,SALES_0615919,98489,152,396,9,45,2024-10-16T01:27:35,837.59
681372,SALES_0681372,46294,196,466,1749,34,2024-10-23T08:37:28,4413.94
360907,SALES_0360907,74557,63,168,1024,28,2024-03-23T01:08:47,4358.6
383641,SALES_0383641,21441,157,302,753,6,2024-05-16T14:15:04,4770.37
448565,SALES_0448565,72829,186,400,1661,4,2024-03-28T22:25:27,553.56
339640,SALES_0339640,297,12,163,253,32,2024-10-17T12:36:36,630.86
969953,SALES_0969953,57991,74,23,1792,48,2024-06-02T17:48:04,545.13
838145,SALES_0838145,30529,200,403,898,44,2024-06-25T02:18:04,3147.22
269814,SALES_0269814,46268,102,314,496,49,2024-08-27T19:55:06,999.48
622330,SALES_0622330,13443,106,478,558,1,2024-02-09T09:58:41,4482.88
545369,SALES_0545369,66226,57,450,1657,20,2024-09-25T07:23:14,4122.8
923146,SALES_0923146,92611,49,266,1729,17,2024-07-19T07:50:14,1892.27
688287,SALES_0688287,29300,19,219,820,22,2024-08-31T09:18:40,4670.21
487751,SALES_0487751,63947,32,201,100,19,2024-09-02T20:41:34,1386.35
883477,SALES_0883477,45074,1,156,634,38,2024-11-24T18:15:15,4581.95
779935,SALES_0779935,80707,122,152,981,15,2024-07-10T10:11:02,2262.42
854227,SALES_0854227,81975,69,293,871,17,2024-08-19T20:40:34,1136.43
867444,SALES_0867444,1276,174,294,1422,30,2024-10-27T01:26:42,3321.58
392886,SALES_0392886,37285,174,76,1561,40,2024-11-24T05:08:54,4972.28
881746,SALES_0881746,79830,203,108,1548,17,2024-06-23T18:12:24,1251.85
934860,SALES_0934860,21057,19,227,771,28,2024-09-24T01:54:15,3872.3
725255,SALES_0725255,59212,190,379,1691,26,2024-08-09T21:44:38,3469.18
426647,SALES_0426647,86631,88,429,630,8,2024-02-17T16:45:37,3413.64
381473,SALES_0381473,38962,126,144,713,10,2024-06-20T14:04:14,2604.14
943155,SALES_0943155,24402,104,21,1921,36,2024-11-17T07:43:09,1918.86
402596,SALES_0402596,29885,99,351,171,34,2024-10-08T05:43:12,2410.95
799074,SALES_0799074,21452,209,372,1011,15,2024-06-13T21:28:49,4737.56
938140,SALES_0938140,40634,201,261,1536,20,2024-09-29T21:55:32,3498.59
545341,SALES_0545341,90971,92,313,828,9,2024-06-10T21:40:37,938.6
462114,SALES_0462114,92622,90,295,1484,36,2024-11-15T08:07:15,3293.9
45122,SALES_0045122,62643,186,142,1422,8,2024-03-14T02:16:34,677.38
109128,SALES_0109128,3747,144,368,1099,3,2024-03-28T04:14:28,2177.22
321314,SALES_0321314,7836,103,457,1821,6,2024-04-02T17:52:58,2616.64
551613,SALES_0551613,30170,13,87,133,9,2024-06-03T04:25:49,4344.74
505138,SALES_0505138,16640,150,189,422,22,2024-08-07T08:17:16,1223.41
798055,SALES_0798055,30491,146,66,758,28,2024-03-19T02:45:37,4575.51
382599,SALES_0382599,8882,140,438,1537,28,2024-04-10T10:40:16,2065.35
374931,SALES_0374931,45019,121,53,1930,43,2024-04-11T08:43:43,2532.39
233627,SALES_0233627,4115,152,133,1746,50,2024-10-26T04:49:24,4027.86
12494,SALES_0012494,29994,173,339,294,8,2024-05-25T11:02:37,3257.88
494472,SALES_0494472,53810,40,383,1766,17,2024-07-14T07:31:51,2097.76
332710,SALES_0332710,80846,135,247,261,37,2024-10-28T21:54:07,2691.41
16275,SALES_0016275,56876,208,62,1939,42,2024-11-09T09:40:13,4522.26
709830,SALES_0709830,62275,85,134,719,36,2024-11-12T10:10:40,4355.41
24667,SALES_0024667,62752,41,369,1326,3,2024-01-30T19:48:57,2189.41
660931,SALES_0660931,32404,188,76,238,2,2024-02-03T03:05:42,1372.92
19929,SALES_0019929,64796,133,29,1813,20,2024-09-28T16:42:02,4656.7
792100,SALES_0792100,50831,86,342,1828,30,2024-09-07T10:47:47,4919.99
740225,SALES_0740225,46385,163,369,1823,25,2024-09-02T10:18:47,4260.37
51833,SALES_0051833,65392,164,17,360,32,2024-10-29T02:52:05,1204.08
768581,SALES_0768581,44168,163,235,935,37,2024-06-20T17:19:50,2093.61
951076,SALES_0951076,25244,82,265,1638,17,2024-08-16T21:35:15,4054.37
720300,SALES_0720300,36122,13,113,1722,15,2024-06-21T17:10:38,1148.38
418381,SALES_0418381,64386,139,437,254,1,2024-02-09T00:44:59,2606.89
760440,SALES_0760440,45417,159,37,818,31,2024-10-09T11:03:18,2846.89
92521,SALES_0092521,30889,209,216,198,35,2024-10-23T15:18:48,3390.65
757586,SALES_0757586,95876,156,435,1454,39,2024-11-20T06:21:37,1492.13
675291,SALES_0675291,49694,200,264,204,5,2024-04-19T19:52:38,2363.25
547553,SALES_0547553,85360,92,327,1830,39,2024-11-27T03:40:38,4851.98
89067,SALES_0089067,64962,165,364,1563,25,2024-10-22T09:21:07,797.54
617121,SALES_0617121,3421,52,329,835,20,2024-09-27T21:45:56,3623.13
791889,SALES_0791889,54193,181,211,336,50,2024-11-28T06:13:27,4015.96
591421,SALES_0591421,61607,134,268,803,19,2024-08-30T13:49:10,4355.59
288630,SALES_0288630,66192,168,57,1853,29,2024-10-14T09:04:21,1391.39
915841,SALES_0915841,18643,8,237,149,15,2024-06-10T20:42:18,2302.21
421323,SALES_0421323,64396,136,70,1441,12,2024-07-05T10:13:35,1742.12
583753,SALES_0583753,45157,159,371,2,36,2024-11-10T20:43:55,4992.11
933632,SALES_0933632,98499,56,24,792,36,2024-11-11T19:10:27,1536.8
620040,SALES_0620040,55821,200,236,72,7,2024-06-08T21:20:41,563.96
987710,SALES_0987710,40040,80,221,1584,17,2024-06-27T00:52:52,2409.49
742487,SALES_0742487,76680,164,427,1116,40,2024-11-20T05:57:05,2569.23
200554,SALES_0200554,75371,113,180,1197,19,2024-09-24T03:16:30,1224.77
566704,SALES_0566704,98628,86,316,1763,49,2024-05-13T01:54:01,3011.48
836609,SALES_0836609,21702,42,147,539,8,2024-05-11T03:10:27,2792.89
294561,SALES_0294561,68581,162,399,1602,44,2024-10-22T05:43:01,1395.48
310129,SALES_0310129,94438,7,338,1143,50,2024-11-18T15:05:16,1134.96
476753,SALES_0476753,78933,108,140,1209,36,2024-10-23T13:19:30,2569.58
489625,SALES_0489625,82483,196,435,294,42,2024-09-07T20:18:16,4910.04
890738,SALES_0890738,70368,181,9,781,38,2024-10-27T16:42:17,1631.88
57025,SALES_0057025,45206,39,319,1446,43,2024-09-08T03:31:36,3947.74
448295,SALES_0448295,84887,107,337,567,5,2024-05-19T14:25:40,2595.3
891018,SALES_0891018,55268,145,302,851,40,2024-11-21T13:23:41,3464.84
841997,SALES_0841997,33334,108,21,1036,11,2024-01-10T18:19:56,4730.96
552034,SALES_0552034,9418,77,427,167,37,2024-06-26T20:56:29,4276.62
163346,SALES_0163346,34098,26,375,740,31,2024-10-20T19:31:29,745.08
892323,SALES_0892323,5964,50,324,1820,12,2024-03-12T20:07:16,3955.04
697897,SALES_0697897,75562,72,113,49,39,2024-11-19T12:06:33,4731.73
492867,SALES_0492867,32641,6,134,137,44,2024-07-19T08:21:14,2000.4
179337,SALES_0179337,48043,14,443,1282,4,2024-02-05T01:53:25,4297.57
175171,SALES_0175171,25655,56,110,1460,4,2024-01-26T18:10:33,1536.51
143994,SALES_0143994,25317,180,333,1245,31,2024-10-02T20:20:25,2843.38
671449,SALES_0671449,48837,22,187,1524,4,2024-03-02T07:42:13,4780.33
87836,SALES_0087836,90153,134,150,1304,3,2024-03-17T09:33:32,1126.4
261396,SALES_0261396,66146,192,371,895,50,2024-10-09T09:43:59,1977.6
636654,SALES_0636654,13737,76,390,1562,40,2024-12-04T07:30:16,3369.48
980011,SALES_0980011,53302,86,90,1226,13,2024-06-26T07:09:43,4063.1
836697,SALES_0836697,6537,139,421,366,22,2024-10-04T09:39:10,2588.75
781356,SALES_0781356,99778,93,413,366,28,2024-02-21T21:33:05,3769.13
